stationid,observationdate,rainfall,rain_unit,temperature,temperature_unit
S290,,33.60377649393625,inch,16.50550549141845,c
S096,2023-12-03,20.83611285599568,inch,40.81563013423619,c
S126,,48.63030407808793,MM,30.212730766978712,Celsius
S118,2023-06-26,3.075028134219032,,44.22244372474114,Celsius
S048,,10.9739883645329, INCH,12.023899418801983, celsius 
S089,,21.128037912460723,MM,32.519060803832204,C
S237,,6.214213457274092,MM,11.041414408869276,Celsius
S373,,49.8471211702817, INCH,21.48268468275276,C
S385,,28.670493140763963, INCH,10.650941510404568,c
S272,,8.107085259040664,MM,10.05460917275966,C
S189,,12.424722329879822,inch,31.339633481245325,c
S192,,, INCH,22.22564531150025,C
S069,,36.3187494385169,mm,23.340789877147717,C
S278,2023-10-13,15.20536377583112,mm,20.77662690563061,C
S349,2023-04-24,14.89473477255872,MM,44.26354195514037, celsius 
S247,,31.294627929561862,inch,16.010826365739803,c
S076,2023-01-07,2.2906889931642582, INCH,20.900435678631094,C
S154,2023-03-20,35.59845611956188,MM,17.611937995247306, celsius 
S144,,27.38349028020309, INCH,30.564188053030684,Celsius
S086,2023-04-17,21.699589348155676,mm,33.72104085773773,c
S185,,19.648967059435517,inch,36.61950615653745,C
S285,2023-12-22,11.053801709382077,mm,, celsius 
S220,,12.014899201619569,,34.59774940673222, celsius 
S069,,24.992424598170977,mm,37.9679576341083,c
S047,,9.91262728531474, INCH,32.15722302569201,C
S094,,28.384616692015285,,, celsius 
S238,2023-03-26,32.48472789972451,mm,40.35371843533543,C
S204,,22.89232207404853,,32.107215353927835, celsius 
S400,2023-10-13,5.348633094854399,mm,,Celsius
S218,,46.87874571951318,inch,30.381682592742827,c
S341,2023-09-30,41.66242375765945,mm,22.644269154337582,c
S039,2023-12-30,,mm,29.41164744618086,Celsius
S100,2023-10-01,18.41122876405888,mm,24.65100244519376,c
S289,2023-05-11,1.6093209024811206,inch,41.948534436335166,c
S254,2023-04-30,21.817226541371493,inch,42.67154592342747,C
S222,,23.253307548274808,mm,,C
S357,2023-05-05,35.326250888098635, INCH,34.7534435948514, celsius 
S023,,36.73522946790375,inch,32.5431447003203,c
S250,,,,,Celsius
S010,2023-01-10,,,29.646510868761496, celsius 
S246,2023-11-15,5.612986018983252, INCH,33.76902843070009,C
S325,,45.12200000364788,mm,30.261176807838797,C
S100,2023-06-06,,inch,34.98075411232702,Celsius
S290,2023-07-30,26.658894613959667, INCH,42.06095387895559,c
S180,2023-01-16,38.128443828696746,mm,29.45189581215689, celsius 
S223,2023-10-03,37.70842988694682,MM,37.41937001676376,c
S394,2023-11-19,8.33619274938468,,22.529599071074937,C
S250,,26.623516553682546, INCH,15.431658560795473,Celsius
S147,,23.546503236192105,inch,41.14074594787211,Celsius
S096,2023-05-18,,MM,34.819569288907616,Celsius
S257,2023-08-09,8.413963199829288,MM,16.468419803312585, celsius 
S325,,19.249334639004868,MM,22.432576246566637,c
S004,,25.93968395033815,mm,22.966458937666875,C
S016,,,,15.6815764914537,C
S280,,21.15818797417466,inch,12.915036261841363,C
S336,,32.34462280412092,inch,20.492745913616798,C
S247,,30.877170876086343,mm,30.7190288176079,c
S258,,40.64853293075361, INCH,26.582144761487356,Celsius
S384,2023-01-12,20.743773213914245,mm,27.55632336021069, celsius 
S160,,,mm,20.49390750315134,C
S340,,1.3141138333592928,mm,36.03376115848749,Celsius
S152,,45.03888350710163,MM,38.06743946932916,Celsius
S396,,,MM,39.758177433912834,C
S178,2023-12-30,20.62466993510453,MM,30.56282872969165, celsius 
S163,,47.466307096743705,mm,41.66558579847839,Celsius
S380,2023-09-12,43.22336381693473,MM,14.84304270074579, celsius 
S033,,2.852049224730319,mm,31.60905335958249,Celsius
S179,,32.570896568658114,,29.65991764035911, celsius 
S101,,45.88306565951042,MM,25.52399151010833,C
S268,,10.3037815191152, INCH,29.20259032308382,Celsius
S323,,,,12.294108818325288,c
S065,2023-09-15,10.346349012195066,inch,34.92114754268719,C
S168,2023-09-24,31.56383711028678, INCH,26.155533477182868,c
S330,,19.030469486057044, INCH,38.903333284916144,c
S043,2023-03-21,27.40413783678492,MM,36.47806390122678,C
S044,,14.072846683895929,MM,36.526446263372776,c
S285,2023-11-06,20.371260046085062,mm,20.302749957405503, celsius 
S397,,,inch,32.72277244584328, celsius 
S012,2023-09-27,25.09455162510829, INCH,38.02542687392365,c
S095,,49.70600652034075,MM,29.695895297014303, celsius 
S302,,42.7362995881155, INCH,14.905886373112,Celsius
S386,,7.36114146111122, INCH,36.122273711426246,c
S253,,48.02980134727976,mm,39.30871172007182,C
S242,,28.407753386052608,,14.087494889096762,Celsius
S035,,30.490461755478687,mm,26.19101680370322, celsius 
S215,,13.80428819107406, INCH,15.967938233732934, celsius 
S337,,15.15013140706602,,29.90302471552357,C
S090,,6.89488758497327,,43.345135499350775, celsius 
S264,2023-03-07,,inch,10.695677021020485, celsius 
S093,2023-03-17,24.1684486475514,MM,16.8283856367454,c
S090,2023-05-26,4.878627022410786,,22.741859150679005,C
S115,2023-10-07,22.21526297689429,,13.594874299131847,Celsius
S105,,,MM,17.87472869404475,C
S391,,34.502100064787044,inch,34.78654716904276,c
S196,2023-03-04,9.328958958042533,,10.41701468086395,Celsius
S314,,46.76485457940769,inch,17.54462292974139,C
S114,2023-05-26,,inch,25.073441656610104,C
S075,2023-08-12,19.575527051981496,,24.806841532016183,c
S376,,9.407630083224062,MM,36.54924503335312,C
S217,,38.37532851238502,inch,,c
S277,,5.928813033770614,MM,14.422547085000575, celsius 
S249,,4.36850064231712, INCH,17.045737055047343,C
S164,,33.99343006152526,,24.34913461874373, celsius 
S394,2023-05-18,10.014478462065506,mm,31.872744441092145, celsius 
S357,,32.15397701867746,,15.638462379977126,C
S192,2023-12-09,17.76555310965363,MM,29.707311668095464,c
S227,,4.793265016654208,,36.07265550211789,c
S177,,31.223710462051564, INCH,42.599734526084085,Celsius
S099,2023-08-31,,inch,,Celsius
S036,2023-04-12,27.007430875123887,mm,17.42488596636113,c
S096,2023-02-22,17.443626728255413,MM,13.701065794255232,Celsius
S152,,45.69344729118117,MM,23.57540961740782,c
S151,2023-09-05,34.011839209257936,mm,41.990869864566434,C
S190,,27.71876496861793,,25.2975193661212,c
S224,2023-10-05,,mm,35.20806644471709, celsius 
S037,,42.15096159453049,MM,44.61583353451287, celsius 
S268,2023-01-23,48.06308774563281,,40.49365885881952,c
S369,,27.86230589554245,MM,41.26287956080995, celsius 
S183,2023-05-18,2.471076844587894,MM,43.48659499034559, celsius 
S013,,24.5618891218578, INCH,35.47429350411406, celsius 
S279,2023-10-24,32.27571336607601,inch,44.97623522028458,C
S217,2023-01-12,40.876669204233,inch,16.97381495243951, celsius 
S355,,15.52577737760662,mm,23.25560041365222, celsius 
S361,,33.82476327073041,,,Celsius
S286,,2.313424345899784,MM,27.836012420531542, celsius 
S273,2023-06-04,17.572285211708856,inch,29.833920946884795,c
S369,2023-08-29,14.947748522283185,mm,35.36230172429052,Celsius
S062,2023-12-18,4.2797443500166015,,17.62855177585911,c
S084,,35.09726883898844,,28.698094705846867,Celsius
S368,2023-12-18,18.42321436894668,,17.133237081496574,C
S217,,10.89447112756523,mm,37.10274706380292,c
S342,2023-05-08,7.356261423639632,MM,37.10037411880943, celsius 
S397,,45.18453934455808,mm,34.990672025406184, celsius 
S187,,6.9386905523474205,mm,27.38710593371301,C
S019,,43.284220000861545, INCH,28.84291491121139,C
S177,2023-09-24,25.985062802623148, INCH,37.71630119441576,c
S100,2023-06-04,1.5570404456298923,,37.365405693094125,C
S396,,47.912054819089605, INCH,44.80853108599914,Celsius
S233,,,MM,33.388558683465774,C
S076,2023-09-14,15.880732614981524,MM,41.96021858094215,C
S265,,13.411330141743816, INCH,22.04338712327242, celsius 
S284,2023-04-07,15.861186688548024,inch,42.394999548190896,Celsius
S206,,10.742560892129994,,41.72628378046009,C
S223,2023-12-29,12.275493636602231,,42.62092794806448, celsius 
S384,,18.955032694951225,,32.25059727414652,c
S052,,26.03227841655649,,19.562542113631828,c
S339,,36.28451705243423,MM,23.090810333986788,c
S367,,15.155399338048475,MM,16.868327209871772,c
S144,,,,41.93198311575985,Celsius
S373,,1.0290434401578563,inch,19.03184673499249, celsius 
S069,,18.605706202744287,mm,12.821143722090012, celsius 
S099,2023-09-23,39.54599360574423,,13.945889495225918,c
S396,2023-03-29,16.4430720738672,MM,24.018684972460434, celsius 
S025,2023-03-25,10.858003128634865,MM,40.22788808019168, celsius 
S379,2023-01-01,45.58110212744712,mm,39.98626044566389,c
S053,,33.11459498084293,mm,26.73428126723377,C
S151,2023-03-23,48.7830496543284,inch,42.34801465246024,c
S144,2023-07-07,28.04183961586666,MM,25.91036311649013,C
S057,2023-03-21,,mm,35.03327213445881,Celsius
S039,,,MM,34.00864056537384,c
S109,,30.53317846662314,inch,,c
S181,,25.736679376722734,MM,18.48218321546045,c
S042,,11.935993844997068, INCH,,Celsius
S186,2023-02-03,19.146844053623784,mm,, celsius 
S398,,28.103725707822,mm,15.662649818429912,Celsius
S223,2023-10-23,28.214299935898257,inch,18.10178694276857,Celsius
S122,2023-09-10,22.773081255015114,inch,30.694327265636723, celsius 
S133,,34.471663651744294,inch,43.759303059278274, celsius 
S163,,7.845887963933517,mm,11.002792883907729,c
S215,,,mm,32.6394112152262,Celsius
S221,,36.86915881569397, INCH,40.81434982078903,C
S235,2023-05-29,41.20388035562128,mm,20.003589726146046,C
S331,2023-09-22,1.7683468663450552,MM,14.594796363797077,c
S146,,39.10865963624797,mm,42.18882469454119,Celsius
S239,,36.982568471679485,mm,37.20285606370641, celsius 
S076,2023-12-21,1.014209748576178,inch,43.2629474710381, celsius 
S009,2023-08-26,22.541807055087776,mm,27.63002372361183,Celsius
S074,,15.236310700562584, INCH,, celsius 
S253,2023-09-03,12.78256268731649,MM,26.43406809159376,C
S230,2023-09-14,7.851605194718514, INCH,17.107915767870765,C
S007,,12.667041768588016,,40.606293648643344, celsius 
S174,,38.10615425701048,MM,43.7936011630478, celsius 
S141,,45.39097717081141,,32.999879776113,Celsius
S168,,17.554491783270244,mm,10.080694381645252, celsius 
S170,,14.269569766627615,inch,36.58820452830854, celsius 
S393,2023-12-21,14.658461883157475, INCH,23.50528050286274,c
S283,,,MM,31.778354781089785,C
S122,,,MM,10.979703553021292,C
S194,2023-06-06,28.731757336951336,inch,36.33622964998219,c
S005,,46.00829029234568, INCH,33.214413414721534,Celsius
S029,2023-02-20,24.622899557474003,inch,34.805313929825765, celsius 
S165,,19.92407065252472,,,C
S339,2023-07-24,,mm,21.388342250036533,Celsius
S136,2023-03-29,27.385482961002168,,33.41695875872905,c
S365,2023-11-29,6.819744085721647,inch,15.737775433386044,Celsius
S321,2023-04-06,23.0790071350759,MM,25.630850632067983,Celsius
S342,,15.446819782237654, INCH,12.703798037823107,C
S145,,13.042164898272846,MM,32.58824469734512,c
S327,2023-11-08,47.87621531503552,inch,42.36133650070589,C
S217,2023-01-10,,inch,38.64388092938224,Celsius
S301,,5.976232125306202,MM,14.410264389352411,C
S132,,15.812698907569528,MM,26.282108935349804, celsius 
S292,,35.168039862804015,MM,11.344622602829856,C
S070,,, INCH,10.548017332285498, celsius 
S252,2023-03-03,26.325434602914573,mm,13.29116170183833,c
S275,2023-03-30,45.01497671732088,mm,40.11386097102405,c
S364,2023-01-20,18.07900628684308,inch,35.042255138263414, celsius 
S182,2023-03-08,3.8064768902579593, INCH,41.99163271210856,c
S167,,47.07575388749392,MM,41.81536045581993,C
S091,2023-11-29,20.68767584215078,mm,28.825331256924272,C
S202,2023-10-30,1.1539946621301034, INCH,23.3291258649627,C
S346,,35.95999679068673,MM,26.47369489309863,c
S019,,12.58909294077286, INCH,17.596467090940536,Celsius
S039,2023-01-31,4.550773733251079, INCH,43.99220138563942,Celsius
S126,,42.20327599031023,,41.02150810105497,Celsius
S173,,12.128611266707424, INCH,21.702046097363628,c
S141,2023-12-26,27.16858420098941,,26.98406940937416, celsius 
S242,2023-03-27,30.61327823308416,inch,25.27179578596352,c
S220,2023-10-27,47.250685463558, INCH,33.73088262936972, celsius 
S126,2023-09-18,19.8243358198999,mm,30.58744285730949,Celsius
S058,2023-07-08,25.070345318083515, INCH,26.60903256671805,c
S148,2023-08-28,15.084417952819212,mm,27.074611908409786, celsius 
S317,,23.320879124223147,MM,19.47865953388662,C
S383,2023-11-19,0.3534512614579987,mm,23.706877139461994,Celsius
S361,2023-03-18,42.934889235948006,inch,44.09328396396348,C
S001,2023-01-02,3.29759282819882, INCH,39.39439330426959,Celsius
S387,,12.3043618624119,,44.32640465506878,c
S348,2023-07-31,35.95517312742575, INCH,23.68198949223835,c
S190,2023-01-17,32.07745742893407,,19.504832045601123,c
S191,,,,40.4839116919092,C
S369,,25.26222248819108, INCH,32.00273290514403,c
S312,2023-09-27,46.42989759920741,mm,26.932469260634956, celsius 
S117,,47.24974066747751,MM,37.07138129844503,c
S134,2023-02-01,37.895597270262535,mm,36.0021372631059,c
S058,,16.08517762549126,mm,34.67722980254426,Celsius
S044,,2.0578080458462438,inch,11.019519321884337,Celsius
S173,2023-01-29,27.466501783503745,MM,12.176886111723178,c
S160,,,mm,26.537491353200057,C
S173,,40.46960079725956,MM,39.81466000692525,C
S317,2023-06-02,29.40222648566812,,35.82798287968294, celsius 
S303,,30.94618193784836, INCH,44.08511077579415,C
S149,,3.0213412651738656, INCH,40.1079609043876,c
S080,,29.29258029919589, INCH,37.84301782325064,c
S374,,8.986862405173001,MM,38.89053302273997,Celsius
S213,,20.131174366453752,mm,31.54832976357197, celsius 
S203,2023-06-06,15.958522080980808,MM,43.75833033982089,c
S252,2023-04-22,12.314647854259553, INCH,23.659525368809447,c
S229,2023-03-13,22.353545489445143,mm,16.21048011413398, celsius 
S164,2023-10-19,,inch,30.18958653826547, celsius 
S227,,11.661059310223788, INCH,42.41296965345772,c
S147,2023-09-29,,mm,25.828486561223336,Celsius
S020,,17.832558498966804,mm,17.490039005487528,C
S047,2023-08-08,32.7085783994604,,29.80451196244077,C
S233,,28.35276519651692,inch,37.94628996631775,Celsius
S305,,32.5029424014475,inch,37.874809437731926,C
S014,,49.11431656408636,,37.67517875394998,Celsius
S143,,25.349463820139142,mm,30.100407003425637,C
S001,2023-12-07,5.13886585309527,inch,21.531591551267223,c
S373,2023-11-17,2.2410753094693368,inch,38.49910725986433,C
S054,2023-02-20,2.5187818116592986,MM,36.3982575530639,c
S374,,17.60883683773428,mm,32.57746659334025,Celsius
S259,,36.2311393131612,,40.51616840533782,Celsius
S144,,42.00539296861964, INCH,26.196426972120683, celsius 
S012,,29.70235318994862,,15.309415015390458,Celsius
S330,,23.99922050175282,MM,30.49954207526574,Celsius
S224,2023-12-31,42.33189663406413,MM,24.145951205361847, celsius 
S272,,, INCH,18.17414503065418,C
S358,,16.17940943627505,mm,30.93254476075852, celsius 
S156,2023-09-15,2.868491863285477,inch,26.02803257881516, celsius 
S373,2023-01-02,46.55526328743016,,15.929596490598527, celsius 
S008,2023-12-04,4.459619747318161,,33.39925682857453,Celsius
S122,2023-03-25,47.97753639483371, INCH,16.2217581347438,Celsius
S348,,,mm,43.577514206599865, celsius 
S164,2023-08-16,24.726949693478783,mm,18.19937011947964,Celsius
S090,2023-11-14,15.63020441584355,inch,33.0833922952689, celsius 
S136,2023-02-04,26.85402952091109,,33.67229522122321,c
S186,2023-01-18,32.13465993496385,,22.42141355174672,c
S316,2023-04-10,24.065137474396572, INCH,30.179804733688684,C
S178,,,,19.009140409749737, celsius 
S028,,6.964834888331106,mm,26.261113273914926,C
S220,,,mm,12.328000582433498,c
S357,,38.975943983483205,inch,19.179865476648708,c
S041,2023-01-16,28.03609542658117, INCH,22.458066310562785,c
S228,2023-09-19,20.304395371497897,,11.823060631735924,Celsius
S192,,41.02267799716941,inch,17.040585753745027, celsius 
S145,2023-01-27,46.953264359114655,mm,30.521009592284862,Celsius
S201,,26.235734113990414,mm,23.22887502796684,Celsius
S212,2023-01-13,28.430674979826907,inch,28.926856045318765,C
S220,2023-04-11,2.7499798113742147,MM,29.97702089944414,Celsius
S240,,24.922388030794256,MM,22.960117336485283,C
S397,2023-12-30,0.985906595645597, INCH,38.36509252376641,Celsius
S046,2023-09-17,20.29493159469728,mm,18.52468764722316,C
S035,2023-05-08,48.31833385872519,inch,30.41358745811622,c
S253,2023-11-12,,MM,,Celsius
S390,,36.72061820934776, INCH,17.708058999182963,c
S082,,,mm,12.149836733719832,C
S371,,42.483987319991286,inch,17.400760306064157,C
S256,,2.1352301735134693, INCH,26.122638713794625,Celsius
S197,2023-05-26,43.97483099872117,,29.270188795526145,c
S303,,38.73076012039001,,17.751175574189613,C
S010,,, INCH,43.604686161918885,Celsius
S312,,20.28666017832392,MM,38.562845495286766,C
S286,2023-04-06,15.027030091322786, INCH,35.17078902766675,C
S242,2023-03-29,9.597152015618049,MM,37.74690965866554, celsius 
S251,,17.080465727777078,MM,40.76310000560244,c
S365,2023-05-03,43.914040125301234,inch,22.0228779819227,c
S005,,2.823084394011554,mm,24.673230096469094,C
S119,2023-05-05,36.308911524409126,inch,37.12630574655287,Celsius
S289,,4.25767462659471,mm,34.62676826277064, celsius 
S374,,5.840715729721752,mm,19.626337904937103,Celsius
S065,,9.98703092559916,inch,29.563489419221813,C
S146,,33.69257442717332,mm,14.104581466210096,c
S224,,42.57050563541412,MM,18.371986915524552,C
S239,2023-11-04,7.088812533786404,,27.259046679231695, celsius 
S177,2023-07-31,11.694050141424878,MM,24.250749877111865,Celsius
S267,,31.732920989800217, INCH,34.63831082167161,c
S341,,22.80836254962728,mm,27.135560214455243,c
S282,,31.67379073969063,inch,18.57412599761473,c
S063,,7.91553879015251,,30.13163419455963,c
S217,,22.98008358111318,inch,14.223851829352254,c
S342,,17.022928041393882,mm,44.80831178888049,Celsius
S315,,,,37.96746863968147,C
S283,2023-11-03,14.817928551233612,mm,15.355869170808358,c
S177,2023-04-16,7.162326763474297,mm,35.37805297165281,c
S098,,33.33915233058355,mm,29.730895664082727,c
S105,,33.45101111276897, INCH,35.5664970900117,Celsius
S099,,13.219288639642162,,21.804630447188657, celsius 
S385,2023-02-03,28.85818558655733, INCH,19.20577399574264,c
S311,,48.0847032930684,MM,,c
S006,,26.85643185056381, INCH,38.14580025186248, celsius 
S197,2023-05-31,15.699723152843514,MM,43.21181907185535,c
S351,2023-03-21,15.427894478095144,,44.01377101384245, celsius 
S133,2023-05-08,41.5624241046437,inch,36.50244828653705,Celsius
S358,,24.423538948922825,,41.91507921422071,Celsius
S259,2023-10-05,13.163627641762057,MM,13.83849543563636, celsius 
S023,2023-10-06,31.544341658366275,,28.957884847224214, celsius 
S053,,43.237709381164805,,14.044020900223131,Celsius
S165,,36.37312892881647, INCH,35.88447765006698,Celsius
S202,2023-04-24,4.31726657051369,mm,23.41485564147872,C
S083,2023-02-13,17.082961989282065,mm,44.0815075458361, celsius 
S145,2023-01-02,40.63556137229838,mm,42.20863191420538, celsius 
S085,2023-11-01,20.912816522204388, INCH,12.63056293041678, celsius 
